time,value
250,0.7515387709166236
251,-0.7174568581677498
252,-0.08821492931342903
253,-1.3319141292804046
254,0.6585854890127708
255,-0.43895750362783054
256,0.7041171187696125
257,-1.2187626881618527
258,0.22620976794412906
259,-1.0891467706536269
260,1.1183628799671532
261,-1.892138899988846
262,0.13859626748524992
263,-0.43609504730624893
264,-0.2993156683931731
265,1.474058239336741
266,0.1987626985641522
267,-0.6206943788133209
268,0.725393743434888
269,-1.8122724818662048
270,-0.0628157343696418
271,1.1495096761757608
272,-0.5152005507971525
273,0.4997292682281906
274,0.9003622046814767
275,1.9090136658694847
276,-1.4835640913320152
277,0.8478586186258277
278,0.31881173136762736
279,-1.0755632704900273
280,-0.18930977492269963
281,-0.32704070692598897
282,-0.6758385493608219
283,1.3750921263125164
284,0.12257194349193043
285,1.0789071942698805
286,-0.1499429822821828
287,-1.1805501664082294
288,-0.9398761979170839
289,0.008871092963062122
290,1.5838561946309064
291,-0.033529125116741734
292,-0.6920498250877538
293,1.1672437500058293
294,-0.40726499274651934
295,-0.49173616921453955
296,-0.5118766104607381
297,1.5204575468694168
298,0.44085816974311376
299,0.04385943827497431
300,-1.265746901457585
301,0.1096572789848132
302,-0.26325260314846377
303,1.5820305005985726
304,0.7107124333615868
305,1.9620638576548903
306,-0.43762238139315623
307,-0.09796879066124144
308,0.6834270904273659
309,-0.3595567825295853
310,1.3654936465320477
311,2.160653857580432
312,-1.268604912124197
313,0.13786626791548176
314,-0.5971952886307473
315,1.5226604267127506
316,1.0995038973793065
317,0.6585306635963993
318,0.4733650323192277
319,0.8732321365883776
320,2.340915303024566
321,0.1990461998535458
322,0.08141911025471484
323,-1.7954146241166864
324,0.2990857151140346
325,0.5581184040027894
326,0.4726636742928142
327,1.6991466646794995
328,0.7887212188956442
329,-0.7549552322626091
330,-0.41357831343214435
331,0.1808187772689677
332,1.3456820958227635
333,0.5909593439943058
334,0.548205198418862
335,-1.35596640576171
336,-0.6766949066233684
337,1.071190375233554
338,0.6223334335600423
339,0.08000503289190988
340,-0.6657061635900847
341,0.8693936827105045
342,-0.7065763619015506
343,-1.4699935460562534
344,1.3754452264534929
345,-0.35593446556052327
346,-0.7503718103290008
347,0.606895226408022
348,0.09610615799569912
349,-0.5776997841089089
350,-0.6535397370019453
351,-1.4262132504735228
352,0.2124045885251623
353,1.2174715371334996
354,0.5119282339432636
355,2.746118873459108
356,0.20498050068037563
357,1.2632712114050182
358,-0.6041107723898209
359,0.37485265728165507
360,-0.5979129584881233
361,-1.638115389903977
362,0.19666736633862142
363,0.14051427125565158
364,-0.7365687994171282
365,0.042245931711781134
366,1.2411371128992739
367,0.41841291970968775
368,-0.5607993856067532
369,-2.674902268686631
370,2.006181052710755
371,-0.4083903806076935
372,0.2989836057444822
373,-1.889544379772935
374,-0.21569818196080637
375,1.0246344587892968
376,0.4288668536473336
377,-0.9375497677335779
378,-0.7196436366787042
379,-2.409390432058244
380,-0.30944821616725454
381,1.0783610071910803
382,-1.1782210089792202
383,1.9567076979629043
384,-0.7436583981973575
385,0.11622596665839045
386,1.455785050819299
387,0.6247114676342599
388,-1.6311733793626777
389,1.1003867020933775
390,-0.05516678552599418
391,0.03996776771649924
392,0.9235925186259121
393,-0.6128709860216555
394,-1.6468619701749185
395,1.0717776009910964
396,-0.674539513307878
397,0.4994867345972774
398,0.18595364386252633
399,-0.8260514764719181
400,-1.8202305958029792
401,-0.3760412380629429
402,-0.845654426700179
403,0.2519606261844132
404,-0.9091366907582589
405,-0.7385842890798159
406,-0.20798369780635614
407,-0.03752154796037585
408,-0.2660218906245865
409,-0.1647651225811942
410,-1.6912557748714734
411,0.6096296246790305
412,1.0700913997625656
413,-0.6845882375563778
414,-0.9493829586238647
415,0.6480091429647726
416,-0.6225142870406947
417,-0.2648179854923705
418,0.9016578899109097
419,1.0692159838049538
420,0.652516838739525
421,0.04198999770118367
422,-0.47261874907430595
423,-0.5582690744031924
424,-1.0236910535335166
425,0.09980987504706028
426,-0.35876585086597274
427,0.725430125842359
428,-0.20299200266888465
429,0.8316712140066349
430,-1.0228858358281194
431,-0.5498079132125623
432,0.3773848002308931
433,-1.3018496830671251
434,-0.5163169339820783
435,-0.1910145353272421
436,0.22954477317080912
437,-0.45073906788107454
438,0.4901977907383398
439,0.7004566899802426
440,-0.5683787252637837
441,-1.1846244259712349
442,-0.20233676167099243
443,1.1260335708034515
444,-1.400160723940181
445,1.6314172566091518
446,-0.9470992535330721
447,0.790400445497846
448,-0.19865206126846247
449,0.6897522891194661
450,0.02247234408945405
451,0.09759336025731327
452,-2.1228534635749248
453,0.011387642567725157
454,-0.037007187385706776
455,-0.11713720980104747
456,0.581224187818642
457,0.5860573334975892
458,0.07039351585795034
459,1.2605805041722224
460,0.2556429645410189
461,2.765072853589623
462,0.3991729011074413
463,0.00333263887521172
464,0.547075772259771
465,-0.08371275402859384
466,-1.1400466653744732
467,-0.03832972257580952
468,0.9993906244715729
469,0.2672839462232044
470,-0.9593793640191669
471,-1.0074156085001051
472,0.472845729590345
473,-1.1961806929171614
474,-0.4625489484660184
475,-2.185455540293778
476,0.4660241503118628
477,0.6153235546371958
478,-0.7072511349315447
479,0.09561079197743137
480,1.2030549799146746
481,-0.2723146554840796
482,-2.2788597493295164
483,0.9369261927314236
484,0.22578311824720734
485,-0.31174719040234317
486,-0.11826997790997022
487,-0.008977532468843363
488,-2.1720207235921416
489,1.903371443837136
490,-1.403412680722311
491,-0.6738149543491122
492,-0.3174364401373928
493,-1.6273014181519483
494,-0.4468414250493535
495,-0.6213708965710113
496,0.8669376207964893
497,-1.0236649271857052
498,-1.4888788581860135
499,1.0027244851749744
500,-1.1837684863180045
501,-0.2703252298349265
502,-0.4837557345768955
503,-0.43501127382873134
504,0.2304252645077872
505,-0.2806094372041284
506,-1.5193370992901991
507,0.586495612717964
508,-1.4077247512253583
509,-1.182235652567854
510,-0.5121658653752845
511,0.26799956040381834
512,-0.4381194519798075
513,-1.30061924455275
514,0.7896804354108469
515,0.8480452215102567
516,-1.3886916215418539
517,0.4256442954463196
518,-0.5160746245492497
519,-0.5615392374288682
520,1.3038301953843718
521,-0.7643562807029319
522,0.9440395838372951
523,-1.11734052010757
524,1.3417845439488592
525,0.1275806633517927
526,-0.6813662486244402
527,1.0852813072642857
528,-0.3613102570217927
529,-2.6079454536243745
530,0.1936155150987782
531,-0.6445053661505799
532,-0.8226801257084613
533,-1.423560054770252
534,0.4528714089214833
535,-1.1357851114915771
536,-1.3774143644921277
537,1.5624171032357848
538,-1.0430971768392674
539,-1.2793216877840279
540,0.12289802585462267
541,-0.3810649232304683
542,0.48359087972501774
543,0.4890730603318259
544,-1.3767648782845059
545,-1.430527070747727
546,-0.019616667312014013
547,-0.7301861495245591
548,-0.0048041611532216415
549,-0.561696078545457
550,-1.502776810498566
551,0.8480585603618706
552,0.267041276005958
553,-0.42582910948507285
554,-0.12856395543606738
555,-0.4256264525717677
556,0.5312100549183163
557,1.6137647377472073
558,-0.281942246638871
559,1.0963134270739097
560,1.1038496284939694
561,0.8040563221184521
562,-2.6354881092838136
563,0.31180901484184204
564,-0.13223455705478707
565,-0.08701848899320055
566,0.6655096857528482
567,1.2033824950788325
568,-0.7831764044752263
569,0.1412807200311922
570,0.7494711512739269
571,-0.8423791407287888
572,-0.1544489734578574
573,0.3950935424725376
574,0.6065239072546263
575,-0.1996158558623964
576,-0.047513753336659234
577,-0.48879359831409075
578,-0.31672030611814633
579,-0.1265948183173858
580,-0.021608090867752252
581,-0.2604958728641406
582,-0.10902886307500956
583,-1.9404719399291432
584,0.0783470292193533
585,0.2290893397751182
586,0.6585454541370718
587,-0.2642517016238809
588,0.5424835335055473
589,-0.02219254025364209
590,0.6271731690095541
591,1.0093315527663027
592,-0.14876921101063642
593,-1.1761186165639044
594,-0.29986424291639924
595,0.30481213913548333
596,0.41548643821336273
597,-1.0162788263881144
598,1.1879610140325085
599,-0.6657519909034565
600,-0.6313819095075623
601,0.8033764631911443
602,0.7341668009355283
603,-0.2946347882894553
604,-0.2329745299926009
605,1.2193051321922062
606,-0.6110889510448262
607,-0.9081001085871978
608,0.2014076044808154
609,1.1218533625298714
610,0.928077483490299
611,1.1918183833780893
612,0.7145265133963038
613,-0.2402695061419719
614,1.5414721801003632
615,-0.9920505604357045
616,1.5703002421731629
617,1.5712838161892677
618,-0.18833073503375217
619,0.4872061142322232
620,1.0048811582938688
621,-1.2561596800369834
622,-2.2270287443444796
623,-0.9770269171979518
624,-0.5500124746307605
625,-1.4873556545803277
626,-0.5910098633458845
627,-0.5455035056649977
628,0.22531979346717793
629,0.9258773560384416
630,-0.4948941096411056
631,-0.38456449738914616
632,1.9399266291427182
633,0.33328088737726413
634,-0.8580229561140019
635,-1.0252420877966806
636,1.2079975119115838
637,0.39383887660341316
638,2.2759539248135385
639,-1.0173337314617876
640,-0.1199966037777899
641,-0.2665533015816054
642,1.6104857477642092
643,-1.3062037510821494
644,0.3768365803847688
645,-0.9803809776847827
646,0.39711945514625324
647,0.018066850879481552
648,1.2001629264348284
649,0.48720085721738915
650,0.6015899033785317
651,0.814626760510141
652,0.5422704144276007
653,-0.15276724593745067
654,0.9542963864820324
655,-0.05007109298373033
656,-1.8633790872862517
657,0.8393042237980818
658,0.6947394636632039
659,0.1499493691059812
660,-0.14227748610723043
661,1.0496726055464538
662,-1.0183278400803195
663,0.21433739391787565
664,0.23369629118288002
665,-0.6162818365123198
666,1.377156954869793
667,-1.6265585799710764
668,-0.06942823268319921
669,-0.8065626536968393
670,-0.07717104173899046
671,0.7512244279082261
672,1.1989719789698903
673,-0.20721343302704687
674,-1.236483768667168
675,1.6735821761642193
676,0.26529862665431203
677,0.16593030745843024
678,-0.5175673519765314
679,-1.282657298235181
680,-0.40059422139215595
681,1.0117570434814942
682,-1.0068565139989882
683,-1.3507864631991962
684,1.0509430697551985
685,0.9979853117350835
686,-0.10280533692229742
687,0.2827175378479262
688,1.887322445136375
689,0.1818011230546199
690,-2.647973043689774
691,-0.49675072503949275
692,-1.4269154447213868
693,-1.173040681095203
694,0.9733136094967183
695,-0.09397393816637252
696,0.037550000788578106
697,0.7898514929763473
698,-0.9726095574295163
699,-0.5306905474070257
700,1.1332152009780136
701,0.8411705306094648
702,-0.19652030512133145
703,1.2460480228880122
704,-1.9643014421582303
705,-0.15441865786979683
706,1.037977936181147
707,-0.1969134257359268
708,-0.8556057136227827
709,-1.510392033781806
710,1.1376766883433402
711,0.5034617330681781
712,1.5050351740362775
713,-0.15508085256420642
714,-1.4100838871318346
715,-0.11342121877145048
716,0.4836445437686742
717,0.8289869054215654
718,-0.6701516824201331
719,2.2180163400804704
720,0.2790967636702919
721,-0.5368237454711943
722,-0.7100707645021916
723,-0.5292176811421503
724,-0.1026475929631512
725,-1.2873341569607029
726,0.5640403995167793
727,-0.8641235225757887
728,0.16455287837868604
729,-0.08570196433474447
730,1.3757829083400457
731,2.233348471909942
732,-1.3033754468651984
733,0.3210446868662351
734,1.13214090123897
735,0.37408959026680466
736,0.5092648610919401
737,-0.43861956107621675
738,0.04619877949663589
739,0.37920449349574564
740,-0.5175815432879621
741,0.5593366686013593
742,-1.282799297624106
743,0.3980965394956728
744,-0.8158344423236459
745,0.2885606036769006
746,-0.09540271336047189
747,-0.06729619887527119
748,-1.0281007146141785
749,0.5587705826890199
750,-0.49596273225473053
751,0.5287578069801887
752,1.1644814171803508
753,1.0948117183108026
754,0.8928781827684849
755,0.48856036954431975
756,0.8067134352592847
757,-1.3024463629701115
758,2.219037898738201
759,-0.9848414326222281
760,-0.5136674421549039
761,0.14503232504348942
762,2.2555252847234852
763,1.7124046649535625
764,0.012191423648400488
765,0.020733935947102555
766,0.5336422409535064
767,-0.31498415841534244
768,1.601664076201972
769,-0.06952340788151345
770,-1.7011952212661174
771,-2.234743582680964
772,0.8476964581100733
773,-0.7019971582664913
774,-0.08605576626456488
775,-0.283651722660898
776,1.3997359608115847
777,-0.4624798704233614
778,1.415659773210741
779,-1.7345216676287878
780,-0.1542647658092395
781,1.765749346725745
782,0.33822266998591705
783,-0.6235513482798977
784,-0.33070020739746675
785,0.8203978565434733
786,0.9588333831720555
787,-0.24966396932216012
788,-1.2749645854510985
789,-0.5161042778894545
790,1.7290760331845354
791,-1.3936070449611062
792,1.1007701410326762
793,-0.6872613064072671
794,-0.6481580827018157
795,0.9762269290155358
796,-1.21193619178212
797,0.7864514795258799
798,-1.5089848904511352
799,-2.1990232866265513
800,-1.150744790241601
801,-1.2786535687001541
802,-0.4366916575694529
803,-0.4921025710350164
804,0.14778235514950366
805,-0.8389801179784313
806,-0.6217951821324853
807,2.015094932473214
808,2.6885471776102223
809,-0.9820978333251711
810,1.1346522686694454
811,0.8405111723687028
812,2.1711178566860316
813,-1.1968028790567868
814,0.7396430688124273
815,1.1573923341765755
816,2.1076637197200467
817,-0.2141629290530469
818,-0.3300051741066546
819,-0.5873867430063496
820,0.8932488758555733
821,1.6546550907016926
822,-0.11470814236954864
823,-0.0798663762013708
824,-0.05153124485887327
825,0.3809746344829632
826,1.277186340124311
827,0.6364515447869553
828,-0.3542618026076414
829,-0.018745847603385463
830,0.5238369420232218
831,-0.6623370838402495
832,-0.3898317566859315
833,-1.3683176827518662
834,0.46921912643736147
835,-0.0789184664185341
836,-0.48565772998328216
837,1.2982450250170676
838,0.6617566145615974
839,0.1939848690796339
840,-1.3362013020483268
841,-0.46101923308256515
842,0.6220765060671816
843,0.749547284368461
844,-0.34792424659041943
845,-0.21937358115410863
846,-0.7557140310217528
847,-0.3217270571398111
848,-0.9656192278900315
849,-0.7795012950567342
850,-1.026377859469399
851,-0.954555598273166
852,-0.782011185458038
853,0.6381424246914074
854,-0.5162544657729831
855,0.5101556356569352
856,0.7763301996079123
857,0.229018599169782
858,-0.06824241719363637
859,-0.2792477760322725
860,-1.015741281412827
861,-0.20236763124717053
862,0.11897757511854919
863,-0.5444616703954611
864,0.9458289636819894
865,-0.8058320369319822
866,0.380123340096124
867,-1.999249988670592
868,-0.44641088024384573
869,1.4495332590083447
870,0.4896516188784922
871,0.5163898676406082
872,-0.8735069924277846
873,0.3544660529667802
874,0.6471677379862653
875,0.47981106216249864
876,1.3205029057763977
877,-0.28840245046797797
878,-1.9608630145542822
879,2.6832860064843604
880,0.47647039571858774
881,0.7744425903716449
882,0.6172910244182661
883,-0.2213663951643775
884,-1.513314260274678
885,-1.4674636257031446
886,0.6357901277249858
887,0.41995741559734223
888,1.0500945618471194
889,1.4198979296254692
890,-0.1274786336410319
891,-0.48541139385133414
892,-0.3773324898068716
893,0.003561625621173883
894,-0.008517008545279104
895,-0.24542768871216744
896,-1.1515167129164663
897,1.884667895885026
898,1.3667704845646917
899,0.5402207113962407
900,-0.22094597677120292
901,1.1396522864971588
902,0.0541416251918012
903,0.22397479888140476
904,-0.1125277561660667
905,-1.1823921864376248
906,-0.21194392488224784
907,0.5579080963633535
908,1.5443279386796376
909,1.4688840173028253
910,0.33691969004341954
911,1.4945154896619302
912,-1.1062368641940468
913,0.4168451881710368
914,-3.176115333422585
915,1.5928782882881085
916,1.211604390586703
917,-1.217882702620285
918,0.8708575407079535
919,0.07729025772093687
920,1.7337066383435793
921,0.3687242898855466
922,-0.859257558022276
923,-0.443659712880005
924,-0.8460991415644002
925,0.5170428870622019
926,0.4589308609838503
927,0.18177749618145345
928,0.4553808374767508
929,1.5292968254680233
930,-0.8989140012106696
931,0.546321554248458
932,0.28809843202542895
933,-0.16702855390982987
934,0.3311878576315937
935,1.1001630450737399
936,-0.5781759507536446
937,0.47726364910339725
938,-0.9134886884627725
939,-1.0847008979761796
940,0.16737613845919647
941,0.7014237113158784
942,-0.10022619067742378
943,-0.383275445384252
944,1.0671718181658463
945,-0.9734105093488024
946,-0.022753904110742976
947,0.9870357777827365
948,-1.153795586318641
949,1.3250384175402155
950,0.0795814957220215
951,-0.7214315667080067
952,-2.021562613918699
953,0.166194074738156
954,-0.5677502321255495
955,-1.379288615775146
956,-1.4189129974762817
957,-0.9707737898516072
958,0.20109444638342774
959,-0.2790583731913012
960,0.49633282339624035
961,0.8015879586809528
962,-0.8539160791341526
963,2.7260327260871846
964,1.3539951780511843
965,1.4757063573932576
966,1.5862730116146193
967,0.24903131027559444
968,1.4190370066977325
969,-0.9017104231211216
970,0.599122306352364
971,-1.3283792539012098
972,-0.6994454499276486
973,-0.2846598809708543
974,-0.13274756228714724
975,-1.0668310581121205
976,2.586145469500386
977,-0.11714478006368226
978,0.08519568090434392
979,-2.5317862036178043
980,0.274357332886042
981,0.48422831680256234
982,0.07940781649338316
983,1.3979614775825056
984,0.03588129410206967
985,-2.2889649831748886
986,-0.15187102531265909
987,-0.2817525214760688
988,-0.27058411073999195
989,-0.1429992700060235
990,-0.8085853394641378
991,1.831181101740138
992,0.9527024843960492
993,0.23962745041423336
994,0.0016351601897728865
995,-1.6031796384664756
996,0.255295319878733
997,-1.7658728600487457
998,-1.0751960662974318
999,-0.07910753726870046
1000,0.5659587317172978
1001,0.13960268109757945
1002,-0.2402656171365105
1003,0.08134618517014124
1004,0.9493713587479706
1005,1.2929981075665862
1006,-2.4202411991474966
1007,-0.6065966457264697
1008,-0.6691161913002168
1009,-0.6364330697741035
1010,0.4262993189501794
1011,0.28094292620722194
1012,-1.8197303203588824
1013,-0.8204332186974722
1014,2.0632234331303625
1015,0.6789735776592716
1016,-2.60418614736598
1017,-1.2174946003710965
1018,0.1590974980875016
1019,0.6654607151155797
1020,-0.5827963238428919
1021,-2.0391003288075282
1022,-0.7264366115718977
1023,1.4565664987916769
1024,1.6589192485164825
1025,0.5870095006287199
1026,0.7139409803764486
1027,-0.8226499012966921
1028,-0.23939245474585957
1029,-1.141438351835238
1030,-0.344808143911925
1031,-0.7461370173616233
1032,-0.8130326481126051
1033,1.943351457366059
1034,1.1025459406376426
1035,0.13499253382121013
1036,0.5605143330071094
1037,-0.5135395394603453
1038,-1.466244976263567
1039,-0.3465489418821827
1040,0.6490313686145198
1041,-0.007593315629671485
1042,-1.497053472495935
1043,0.720293389865663
1044,-1.4516145211266822
1045,1.2076780347226266
1046,0.6802253563111708
1047,-2.573865714108303
1048,0.3172436993159709
1049,0.7132605898738461
1050,1.5866566125699375
1051,-0.2588579184955284
1052,-0.4790020139090028
1053,-0.09065500745374537
1054,1.0674821923755857
1055,0.785648904526284
1056,-0.09363295648291295
1057,-1.9809507810629978
1058,-1.3585466709934622
1059,-1.6983464816197604
1060,-0.32229922557630475
1061,1.0417297604993898
1062,1.476792191880364
1063,-0.4618319254459251
1064,-0.5186325077608225
1065,-0.009980792628820186
1066,-0.573706655996709
1067,0.29281799941751413
1068,-0.8039461766849241
1069,-0.018038330794042788
1070,-0.11163328694776029
1071,1.9137957996342414
1072,-1.0176491433773465
1073,0.317173343761912
1074,-0.4457510041378852
1075,-0.3936478879346756
1076,-1.3984208890639156
1077,0.3363273276748104
1078,0.6917780914047815
1079,0.7164893724671507
1080,-0.23961544882018304
1081,-0.31309384198008605
1082,0.5707670583455698
1083,0.0663262536430299
1084,0.9316227901956132
1085,-0.36246618543668596
1086,-0.8414616191648678
1087,0.9547438757271376
1088,0.5316159181488868
1089,0.6138670445154266
1090,0.3728659428160105
1091,1.2875702755393874
1092,-0.05957148393103566
1093,-1.6397846826054474
1094,-0.12669623841258387
1095,0.6763450535603763
1096,-0.42574604871143645
1097,-2.12550695079476
1098,0.036547261907792554
1099,-0.9705960121474084
1100,-0.2510028047104138
1101,-0.9627362439383967
1102,-2.08270424580904
1103,0.9659497959382248
1104,-0.2235737643180702
1105,-0.6585148396008801
1106,1.0389445666670087
1107,-0.6243090533199176
1108,-1.8570695088112847
1109,0.09585893872844613
1110,-0.07679818607203287
1111,0.9594899314529751
1112,0.2791187891597044
1113,0.6188229502790815
1114,-0.7410411054957894
1115,-0.7173455253173984
1116,-0.33942540736351834
1117,-0.13359744700738382
1118,0.9026497175416828
1119,0.8122938041416166
1120,-2.8684594449913345
1121,-1.498139241329587
1122,1.4927419256361971
1123,-0.3423498469065233
1124,-0.23133362170523822
1125,-1.6050078545152822
1126,0.09553806594926512
1127,0.39839820709966295
1128,-0.08692072603113613
1129,0.4543412420063043
1130,1.059049640487286
1131,0.9597387411089686
1132,0.5948782241616443
1133,0.030917576588536517
1134,1.2845004444880488
1135,-1.1760067152389844
1136,-0.47637933028545476
1137,0.8050791597964123
1138,0.9014896789864502
1139,-0.5017295145946089
1140,1.423168511409748
1141,-0.13369180243825324
1142,-1.803007973079366
1143,0.07793583617020364
1144,-2.213243963235007
1145,-0.5541279923877117
1146,1.1006836261504405
1147,-2.123612494231616
1148,-0.27444912233104257
1149,-0.624255823893101
1150,0.7747136346812924
1151,1.2746211980762274
1152,-0.796206258008745
1153,1.3748628091513289
1154,0.2269249369861673
1155,0.503645558078226
1156,0.4015460748825712
1157,0.8365669039802439
1158,0.4113348485038586
1159,-1.180397185486587
1160,0.32999408884138653
1161,0.9632411223206635
1162,-0.7183745027291346
1163,-0.6314340095220149
1164,-0.5844381511349732
1165,1.3227721435557427
1166,0.7528380723990827
1167,0.46549966603216525
1168,-1.381061449181318
1169,-1.2168043460595963
1170,0.9214002733202402
1171,-0.44637232243731095
1172,-2.5324561106975607
1173,-1.1084798509401743
1174,0.8893265234155472
1175,0.7269694153095838
1176,-0.06688045665529829
1177,-0.7073665459293244
1178,-0.8862518519276049
1179,-0.5404919577026724
1180,-0.4899018016828151
1181,1.6975401989566088
1182,-0.7819474527559905
1183,2.119891370927567
1184,0.7112505365128051
1185,0.22721026265282357
1186,-0.28779687593554676
1187,-1.6174208450896517
1188,-0.12755564804696054
1189,-1.2832310300829926
1190,0.19799157502015588
1191,-1.344975527492581
1192,-0.36659271378099917
1193,-0.6164187340352971
1194,-1.8529618229928775
1195,-0.5792748442809468
1196,-1.0240092094094757
1197,-0.5058847904477229
1198,-1.400618553340047
1199,1.1130062316254568
1200,-0.221399973968483
1201,-0.10940000141802013
1202,0.04047530645339716
1203,1.1891567991314342
1204,-0.21078689707312
1205,0.5540245051948373
1206,-0.8801778893604382
1207,-1.1646426540517412
1208,0.25599751850068114
1209,1.9072204359101468
